10.106.6.42 - - [24/Nov/2023:18:16:05 +0000] "GET /181.bundle.416ea75610ad0ca94b11.js HTTP/1.1" 200 6106 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:05 +0000] "GET /23.bundle.8fdf916770f44e0ecae2.js HTTP/1.1" 200 2654 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:05 +0000] "GET /957.bundle.dd46b7a4ddd3e6a28a17.js HTTP/1.1" 200 242078 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:06 +0000] "GET /assets/favicon.ico HTTP/1.1" 200 5430 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:06 +0000] "GET /370.bundle.7f36858fb81f0a7d279e.js HTTP/1.1" 200 3412 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:06 +0000] "GET /613.bundle.f562ccaed9145b9925fe.js HTTP/1.1" 200 2463 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:06 +0000] "GET /359.bundle.22f2a4c9fca4837166f1.js HTTP/1.1" 200 3085 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:16:06 +0000] "GET /281.bundle.a4d23fa72d5b531b6969.js HTTP/1.1" 200 1334 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
144.30.5.99 - - [24/Nov/2023:18:19:37 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE99\x85\xC4\xEAH\x99\xCC\x06\xBA\x897\xB1k\xBC=" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:19:48 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9DaD\xB9\xFD\xA5~E\xA2\xC3b\xE8\x0F\xA5W\xB6Iyzu\xBF8\x88\xBC\xF6)\x97\xBDO\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:19:51 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9Gn\xBB\x91[\xAC\xAF\x01\xD7z\xC0\x87\xB0\x0F>=\x8B\xA8\x84/\x00\xF1BxT+\x0FD,\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:19:51 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9G\x12q\x7F\xBD\x81-SA>R\xA5\x9A<1\x00\x08\x94\xBB\x91\x85\xBB\xC1\xE8\xA5A\xD0\x80\xC0\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:19:51 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9G\xD6\x08\x82q&\xD8y92\x01D\xC5\x08mH\x1D\x84\xA4I\xB7\xB3\xB2\xC3g\x86b\x1F\xC0\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:20:08 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9X\xCEb \x5C\x9B6\x91H\x09\xCD\xE4_\x8D\x22sj\x82\x83\xBD[\xC9\xC6\x12\xA0\xE6t@\x8C\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:20:08 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9X:\x85\xB6\x04\xBB\x87\xC3" 400 154 "-" "-"
144.30.5.99 - - [24/Nov/2023:18:20:08 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xE9X \x8C\xB9\xF9\x9DU\x80\xBC\xB5\xB2o^\x84\xF6\xE9P\xA0\xCB\xAB\x8CIC\x00y\xADpP\xA4\x00\x00\x84\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0" 400 154 "-" "-"
10.106.6.42 - - [24/Nov/2023:18:20:39 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:20:40 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:20:45 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:21:15 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:22:15 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:25:12 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:25:14 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:25:15 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:26:37 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:26:38 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:26:43 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:26:47 +0000] "GET /dcm4chee-arc/ui2 HTTP/1.1" 403 41 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
144.30.5.99 - - [24/Nov/2023:18:28:55 +0000] "\x16\x03\x01\x00\xF2\x01\x00\x00\xEE\x03\x03e`\xEBgrD" 400 154 "-" "-"
10.106.6.42 - - [24/Nov/2023:18:29:08 +0000] "GET / HTTP/1.1" 200 1139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:08 +0000] "GET /app-config.js HTTP/1.1" 200 605 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:08 +0000] "GET /init-service-worker.js HTTP/1.1" 200 456 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:08 +0000] "GET /app.bundle.css HTTP/1.1" 200 16966 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /app.bundle.11a52b6bdfd4db57e5c6.js HTTP/1.1" 200 752395 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /604.bundle.9477bed4d89c962cb3df.js HTTP/1.1" 200 5324 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /342.bundle.4e4dcc176d6c2f7851a6.js HTTP/1.1" 200 27226 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /417.bundle.0ec0dae1d39259a03193.js HTTP/1.1" 200 5561 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /579.css HTTP/1.1" 200 337 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /assets/favicon.ico HTTP/1.1" 200 5430 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /82.css HTTP/1.1" 200 230 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /743.bundle.58a76ef98d0f4120f602.js HTTP/1.1" 200 297888 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /775.bundle.f8f6f70fabcf5cbbd7db.js HTTP/1.1" 200 2474 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /774.bundle.0171646462dc3c8311f6.js HTTP/1.1" 200 74856 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /82.bundle.09c4bd083eeeb8fdc426.js HTTP/1.1" 200 31520 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /957.bundle.dd46b7a4ddd3e6a28a17.js HTTP/1.1" 200 242078 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /181.bundle.416ea75610ad0ca94b11.js HTTP/1.1" 200 6106 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /23.bundle.8fdf916770f44e0ecae2.js HTTP/1.1" 200 2654 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /359.bundle.22f2a4c9fca4837166f1.js HTTP/1.1" 200 3085 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /613.bundle.f562ccaed9145b9925fe.js HTTP/1.1" 200 2463 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
10.106.6.42 - - [24/Nov/2023:18:29:09 +0000] "GET /370.bundle.7f36858fb81f0a7d279e.js HTTP/1.1" 200 3412 "http://tcia-dcmw-1.ad.uams.edu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
